Product Name,Price,Color,Image URLs,Highlights,Specifications,Selling Points
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Sky Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Crystal Pink,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Milky Green,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Beacon blue,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Daffodil,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Cress Green,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Ivory,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Mermaid Evening Gown Elegant Dress Formal Wedding Guest Ankle Length Sleeveless One Shoulder Satin with Bow(s) Slit Masquerade Dress,$139.99,Nano Grey,"https://litb-cgis.rightinthebox.com/images/170x226/202308/bps/product/inc/vyurkc1692954865563.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202404/bps/product/inc/xxbypa1713259576456.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/vcyqrx1717405209947.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202406/bps/product/inc/ocahtn1717405219676.jpg",['Elegant and sophisticated formal attire for special occasions such as weddings and formal events. Ensure you stand out as a stylish wedding guest with our carefully curated selection of outfits.'],,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Sage,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Dusty Rose,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Light Grey,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Lavender,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Ink Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Dusty Sage,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Dark Navy,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
Women's Suits Top Mother of the Bride Elegant V Neck 3/4 Length Sleeve Included with Buttons,$96.99,Blush,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/ivagch1751004533980.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tnokjd1751004535164.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/zuvlsi1751004536185.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/gxxojn1751004537255.jpg","['- Elevate your formal look with this stunning jumpsuit/pantsuit', '- Perfect for wedding guests looking to make a statement', '- Effortlessly chic and sophisticated option for any formal occasion']",,
